,shipment_id,Type,Pieces,Weight,box_original,box_final,pack_date_time,Status,pick_date_time,pick_pack_time,same_box,pieces_over_1,session
178,URnFMtsDN82,STANDARD,1,1.96,K20,K20,2022-05-06 18:27:55,Packed On Time,2022-06-05 16:50:36,97.32,True,False,Eve
179,URCwJzgDp82,STANDARD,1,1.44,N5,N5,2022-05-06 19:39:40,Packed On Time,2022-06-05 17:11:06,148.57,True,False,Eve
180,URCb106Dq82,STANDARD,1,3.36,SIOC,SIOC,2022-05-03 19:28:36,Packed On Time,2022-03-05 18:33:12,55.4,True,False,Eve
181,URC2zT5D782,STANDARD,1,4.22,N6,N6,2022-05-04 19:13:59,Packed On Time,2022-04-05 18:35:05,38.9,True,False,Eve
182,UR33QRq7G82,STANDARD,1,5.34,N5,N5,2022-05-02 14:42:10,Packed On Time,2022-02-05 14:33:19,8.85,True,False,Noon
183,UR6BxCs8282,STANDARD,1,4.54,N5,N5,2022-05-02 11:56:50,Packed On Time,2022-02-05 10:33:15,83.58,True,False,Morning
184,URw18Rl7n82,STANDARD,1,5.8,N5,N5,2022-05-06 19:41:45,Packed On Time,2022-06-05 17:05:12,156.55,True,False,Eve
185,URV4s82FDy82,MITEM,2,2.6,N7,,2022-05-05 20:16:09,Packed On Time,2022-05-05 19:44:30,31.65,False,True,Eve
186,UR3n8282WDF82,STANDARD,1,0.15,N1,N0,2022-05-04 15:56:43,Packed On Time,2022-04-05 15:20:07,36.6,False,False,Noon
187,URwzkkK7M82,STANDARD,1,5.34,N5,N5,2022-05-06 19:36:35,Packed On Time,2022-06-05 17:14:02,142.55,True,False,Eve
188,URXSPCCDF82,STANDARD,1,0.658,N7,N27,2022-05-06 19:06:45,Packed On Time,2022-06-05 16:33:53,152.87,False,False,Eve
189,UR3W3Rq7V82,STANDARD,1,2.59,N1,N1,2022-05-06 18:18:25,Packed On Time,2022-06-05 17:16:05,62.33,True,False,Eve
190,URCZ704Dm82,STANDARD,1,2.84,SIOC,SIOC,2022-05-06 16:13:39,Packed On Time,2022-06-05 14:10:36,123.05,True,False,Noon
191,URVqJWQDB82,STANDARD,1,1.7,NOBOX,CUSTOMBOX,2022-05-06 20:00:28,Packed On Time,2022-06-05 17:04:31,175.95,False,False,Eve
192,URJnzC8D682,STANDARD,1,0.44,N1,CUSTOMBOX,2022-05-06 18:24:06,Packed On Time,2022-06-05 16:24:38,119.47,False,False,Eve
193,UR3Rkz07y82,STANDARD,1,2.37,N5,N5,2022-05-06 18:16:42,Packed On Time,2022-06-05 17:12:06,64.6,True,False,Eve
194,URXML1827q82,STANDARD,1,2.6,N5,N5,2022-05-06 19:30:45,Packed On Time,2022-06-05 17:15:11,135.57,True,False,Eve
195,URV3X7Q7h82,STANDARD,1,4.57,N5,N5,2022-05-05 15:19:12,Packed On Time,2022-05-05 15:08:12,11.0,True,False,Noon
196,URnFQK6DV82,STANDARD,1,1.55,N31,N27,2022-05-06 19:00:33,Packed On Time,2022-06-05 16:31:31,149.03,False,False,Eve
197,URVtBLW7V82,STANDARD,1,1.14,N7,N7,2022-05-02 16:41:00,Packed On Time,2022-02-05 15:58:09,42.85,True,False,Noon
198,UR6xDfKDl82,STANDARD,1,2.6,N30,N30,2022-05-04 07:02:11,Packed On Time,2022-03-05 19:51:07,671.07,True,False,Early Morning
199,UR3qrNWDP82,STANDARD,1,1.1,N1,N1,2022-05-06 08:19:04,Packed On Time,2022-05-05 19:52:17,746.78,True,False,Early Morning
200,URJCDVd7v82,STANDARD,1,2.041,N5,N5,2022-05-03 07:08:36,Packed On Time,2022-02-05 20:28:02,640.57,True,False,Early Morning
201,URCjJms7z82,STANDARD,1,2.835,SIOC,SIOC,2022-05-06 18:20:28,Packed On Time,2022-06-05 16:38:29,101.98,True,False,Eve
202,UR33v3f7S82,STANDARD,1,0.52,NOBOX,CUSTOMBOX,2022-05-06 18:49:41,Packed On Time,2022-06-05 16:28:21,141.33,False,False,Eve
203,URnlYYF1r82,STANDARD,1,0.32,N7,N7,2022-05-06 18:31:53,Packed On Time,2022-06-05 16:26:06,125.78,True,False,Eve
204,URwQvRG1S82,STANDARD,1,11.239,N17,SIOC,2022-05-02 18:32:25,Packed On Time,2022-02-05 17:27:16,65.15,False,False,Eve
205,URCybWT7Y82,STANDARD,1,2.89,N6,N6,2022-05-06 19:03:09,Packed On Time,2022-06-05 16:34:31,148.63,True,False,Eve
206,URGWwVJ7V82,STANDARD,1,1.099,N30,CUSTOMBOX,2022-05-05 18:34:26,Packed On Time,2022-05-05 16:50:54,103.53,False,False,Eve
207,URc6MBK1f82,STANDARD,1,8.859,SIOC,SIOC,2022-05-06 18:46:44,Packed On Time,2022-06-05 16:25:03,141.68,True,False,Eve
208,URC6N4p1G82,STANDARD,1,8.859,SIOC,SIOC,2022-05-06 18:37:45,Packed On Time,2022-06-05 16:42:13,115.53,True,False,Eve
209,URG2w2g1y82,STANDARD,1,8.859,SIOC,SIOC,2022-05-06 18:38:37,Packed On Time,2022-06-05 16:41:44,116.88,True,False,Eve
210,URV5qyV1V82,STANDARD,1,3.23,N5,N5,2022-05-04 12:25:10,Packed On Time,2022-04-05 11:33:25,51.75,True,False,Morning
211,URXnWQD7v82,STANDARD,1,0.4,N1,N1,2022-05-06 16:07:58,Packed On Time,2022-06-05 14:09:40,118.3,True,False,Noon
212,UR1v2zP1582,STANDARD,1,1.0,N30,N1,2022-05-06 18:50:54,Packed On Time,2022-06-05 16:25:48,145.1,False,False,Eve
213,URGGf7N7Z82,STANDARD,1,0.25,K20,CUSTOMBOX,2022-05-05 17:15:46,Packed On Time,2022-05-05 16:39:56,35.83,False,False,Eve
214,URnhH2R1582,STANDARD,1,2.56,N30,SIOC,2022-05-06 18:13:56,Packed On Time,2022-06-05 17:04:13,69.72,False,False,Eve
215,UR3GVQW7282,STANDARD,1,5.34,N5,N5,2022-05-06 19:33:09,Packed On Time,2022-06-05 17:13:13,139.93,True,False,Eve
216,URGVGMr7L82,STANDARD,1,4.54,N5,N5,2022-05-06 18:37:04,Packed On Time,2022-06-05 16:43:57,113.12,True,False,Eve
217,URXVfQY1Y82,STANDARD,1,3.88,N30,SIOC,2022-05-06 18:27:03,Packed On Time,2022-06-05 17:20:29,66.57,False,False,Eve
218,URXqYvC1j82,STANDARD,1,18.099,NOBOX,CUSTOMBOX,2022-05-06 18:25:50,Packed On Time,2022-06-05 16:54:14,91.6,False,False,Eve
219,URn3QcX7G82,MITEM,2,5.88,N10,,2022-05-06 18:36:53,Packed On Time,2022-06-05 17:20:43,76.17,False,True,Eve
220,URwyPKD7v82,STANDARD,1,1.64,N7,N7,2022-05-05 15:41:48,Packed On Time,2022-05-05 15:23:29,18.32,True,False,Noon
221,UR3M821x1n82,STANDARD,1,3.88,N30,SIOC,2022-05-06 20:24:33,Packed On Time,2022-06-05 18:18:11,126.37,False,False,Eve
222,URcGP2Q1R82,STANDARD,1,3.42,N5,N5,2022-05-04 15:47:43,Packed On Time,2022-04-05 15:24:40,23.05,True,False,Noon
223,URcKMc21F82,STANDARD,1,3.42,N5,N5,2022-05-04 15:49:15,Packed On Time,2022-04-05 15:24:54,24.35,True,False,Noon
224,UR3Jnxw1182,MITEM,2,15.998,N19,,2022-05-06 18:58:09,Packed On Time,2022-06-05 17:22:56,95.22,False,True,Eve
225,UR6G71Q7382,STANDARD,1,2.0,K20,K20,2022-05-06 08:08:50,Packed On Time,2022-05-05 19:55:47,733.05,True,False,Early Morning
226,URwDwHt7t82,STANDARD,1,3.2,K20,K20,2022-05-05 15:10:18,Packed On Time,2022-05-05 14:59:43,10.58,True,False,Noon
227,UR3x6xq1082,STANDARD,1,2.74,N5,N5,2022-05-06 18:32:14,Packed On Time,2022-06-05 16:49:54,102.33,True,False,Eve
228,URXY382h1v82,STANDARD,1,3.23,N5,N5,2022-05-12 06:48:42,Packed On Time,2022-11-05 20:42:21,606.35,True,False,Early Morning
229,URcywJd1r82,STANDARD,1,3.42,N5,N5,2022-05-06 18:40:41,Packed On Time,2022-06-05 17:14:09,86.53,True,False,Eve
230,URJKSHp1w82,STANDARD,1,5.53,SIOC,SIOC,2022-05-06 18:57:28,Packed On Time,2022-06-05 17:21:24,96.07,True,False,Eve
231,URcCG0t1y82,STANDARD,1,3.18,SIOC,SIOC,2022-05-06 18:42:46,Packed On Time,2022-06-05 16:59:42,103.07,True,False,Eve
232,URwVQMy7b82,STANDARD,1,6.54,N31,SIOC,2022-05-06 18:42:15,Packed On Time,2022-06-05 17:11:54,90.35,False,False,Eve
233,URw40Mp7V82,MITEM,2,13.08,N31,,2022-05-06 19:29:11,Packed On Time,2022-06-05 17:26:17,122.9,False,True,Eve
234,URGdCgw7X82,STANDARD,1,7.459,N19,SIOC,2022-05-06 18:41:54,Packed On Time,2022-06-05 17:08:27,93.45,False,False,Eve
235,URGSPt81q82,STANDARD,1,1.7,NOBOX,CUSTOMBOX,2022-05-06 20:22:18,Packed On Time,2022-06-05 17:14:07,188.18,False,False,Eve
236,UR6NXqs7q82,STANDARD,1,4.58,N31,CUSTOMBOX,2022-05-06 20:14:28,Packed On Time,2022-06-05 17:15:26,179.03,False,False,Eve
237,URJsT6L1G82,STANDARD,1,4.49,N6,N6,2022-05-04 16:08:07,Packed On Time,2022-04-05 15:16:22,51.75,True,False,Noon
238,URXRrZZ7382,STANDARD,1,3.941,NOBOX,CUSTOMBOX,2022-05-06 19:08:08,Packed On Time,2022-06-05 16:50:18,137.83,False,False,Eve
239,URccFmr1y82,STANDARD,1,4.98,SIOC,SIOC,2022-05-06 19:01:15,Packed On Time,2022-06-05 18:25:29,35.77,True,False,Eve
240,URXsPSS1S82,STANDARD,1,6.219,N14,N14,2022-05-06 18:24:59,Packed On Time,2022-06-05 16:56:50,88.15,True,False,Eve
241,URC82BCB1N82,STANDARD,1,9.759,SIOC,SIOC,2022-05-03 06:23:05,Packed On Time,2022-02-05 20:38:25,584.67,True,False,Early Morning
242,URw33Yr1t82,STANDARD,1,0.52,NOBOX,CUSTOMBOX,2022-05-06 18:49:20,Packed On Time,2022-06-05 16:52:38,116.7,False,False,Eve
243,URgmFT61T82,STANDARD,1,4.72,NOBOX,CUSTOMBOX,2022-05-02 13:07:35,Packed On Time,2022-02-05 11:55:44,71.85,False,False,Noon
244,URVMN0v1282,STANDARD,1,9.619,SIOC,SIOC,2022-05-02 20:16:05,Packed On Time,2022-02-05 19:55:23,20.7,True,False,Eve
245,URX8Z371g82,STANDARD,1,1.38,N31,CUSTOMBOX,2022-05-06 18:34:39,Packed On Time,2022-06-05 16:48:58,105.68,False,False,Eve
246,URGLL2k1P82,STANDARD,1,7.719,SIOC,SIOC,2022-05-06 20:11:21,Packed On Time,2022-06-05 17:16:12,175.15,True,False,Eve
247,URNbtKJ1582,STANDARD,1,3.24,SIOC,SIOC,2022-05-03 07:06:32,Packed On Time,2022-02-05 20:26:38,639.9,True,False,Early Morning
248,URCrth11n82,STANDARD,1,1.1,N1,N1,2022-05-06 19:14:11,Packed On Time,2022-06-05 16:46:35,147.6,True,False,Eve
249,UR16SrC1r82,STANDARD,1,1.54,SIOC,SIOC,2022-05-06 18:41:43,Packed On Time,2022-06-05 16:26:50,134.88,True,False,Eve
250,UR6vgdq1482,STANDARD,1,4.72,NOBOX,CUSTOMBOX,2022-05-06 19:01:36,Packed On Time,2022-06-05 18:12:36,49.0,False,False,Eve
251,URnHmXX1W82,STANDARD,1,3.7,N10,N10,2022-05-03 08:39:35,Packed On Time,2022-03-05 08:23:34,16.02,True,False,Early Morning
252,URNvl6j18282,STANDARD,1,9.399,N16,N16,2022-05-03 07:41:11,Packed On Time,2022-02-05 20:44:48,656.38,True,False,Early Morning
253,URXLH5l1q82,STANDARD,1,2.89,SIOC,SIOC,2022-05-06 20:10:50,Packed On Time,2022-06-05 17:12:54,177.93,True,False,Eve
254,URCThgd1282,STANDARD,1,0.78,N1,N1,2022-05-02 14:48:58,Packed On Time,2022-02-05 14:20:45,28.22,True,False,Noon
255,UR1KdHcjK82,STANDARD,1,8.859,SIOC,SIOC,2022-05-06 18:38:58,Packed On Time,2022-06-05 16:41:20,117.63,True,False,Eve
256,URnSCft1q82,STANDARD,1,5.97,K20,K20,2022-05-02 12:52:14,Packed On Time,2022-02-05 10:10:48,161.43,True,False,Morning
257,URCDxBgjp82,STANDARD,1,2.02,N10,N7,2022-05-02 20:27:08,Packed On Time,2022-02-05 20:05:00,22.13,False,False,Eve
258,URXxYJD1s82,STANDARD,1,1.55,N31,CUSTOMBOX,2022-05-06 19:20:34,Packed On Time,2022-06-05 16:52:23,148.18,False,False,Eve
259,UR1ThHmjR82,STANDARD,1,2.94,SIOC,SIOC,2022-05-02 11:37:11,Packed On Time,2022-02-05 10:35:23,61.8,True,False,Morning
260,UR3DHnm1w82,STANDARD,1,0.619,N1,N1,2022-05-06 19:10:12,Packed On Time,2022-06-05 16:45:04,145.13,True,False,Eve
261,UR1RdN6jQ82,STANDARD,1,2.24,K20,K20,2022-05-02 18:54:09,Packed On Time,2022-02-05 16:33:13,140.93,True,False,Eve
262,UR3X82BmjX82,STANDARD,1,3.12,SIOC,SIOC,2022-05-06 18:31:32,Packed On Time,2022-06-05 16:49:59,101.55,True,False,Eve
263,URn4Pk6jt82,MITEM,2,10.039,N5,,2022-05-02 16:09:03,Packed late Slam,2022-04-28 09:17:00,412.05,False,True,Noon
264,URcg6bSjd82,STANDARD,1,1.09,K20,K20,2022-05-02 14:47:55,Packed On Time,2022-02-05 14:21:13,26.7,True,False,Noon
265,UR33kRBjH82,STANDARD,1,0.69,N1,N1,2022-05-02 13:17:42,Packed On Time,2022-02-05 11:23:18,114.4,True,False,Noon
266,XHbLywZVP,STANDARD,1,8.269,SIOC,SIOC,2022-06-01 07:46:52,Packed late Slam,2022-01-06 06:45:54,60.97,True,False,Early Morning
267,UR3VGFwj382,STANDARD,1,4.26,SIOC,SIOC,2022-05-02 17:00:08,Packed On Time,2022-02-05 16:02:47,57.35,True,False,Eve
268,URNQs5L1p82,STANDARD,1,1.74,NOBOX,CUSTOMBOX,2022-05-03 07:24:20,Packed On Time,2022-02-05 20:27:25,656.92,False,False,Early Morning
269,URcqVm21Q82,STANDARD,1,7.319,K20,K20,2022-05-06 18:56:16,Packed On Time,2022-06-05 17:40:43,75.55,True,False,Eve
270,URgW8Zz1h82,STANDARD,1,1.55,N31,CUSTOMBOX,2022-05-06 19:26:26,Packed On Time,2022-06-05 16:52:43,153.72,False,False,Eve
271,UR6XNBxjd82,STANDARD,1,2.019,N10,N10,2022-05-06 07:34:52,Packed On Time,2022-05-05 19:04:32,750.33,True,False,Early Morning
272,UR612Rjjz82,STANDARD,1,0.3,N1,N1,2022-05-03 09:07:42,Packed On Time,2022-02-05 20:30:58,756.73,True,False,Morning
273,URcxm7lj682,STANDARD,1,4.81,N17,N17,2022-05-06 19:01:57,Packed On Time,2022-06-05 17:28:18,93.65,True,False,Eve
274,URXHHrRjH82,STANDARD,1,4.81,N17,N17,2022-05-06 18:31:32,Packed On Time,2022-06-05 17:10:44,80.8,True,False,Eve
275,UR6pyJSj882,MITEM,3,60.567,N17,,2022-05-06 18:49:30,Packed On Time,2022-06-05 17:28:20,81.17,False,True,Eve
276,UR66qz1jH82,STANDARD,1,6.139,SIOC,SIOC,2022-05-06 18:31:01,Packed On Time,2022-06-05 16:44:39,106.37,True,False,Eve
277,URclwBwjw82,STANDARD,1,7.999,N17,N17,2022-05-02 16:27:10,Packed On Time,2022-02-05 16:02:50,24.33,True,False,Noon
278,URJbp82sj782,STANDARD,1,7.999,N17,N17,2022-05-06 18:27:14,Packed On Time,2022-06-05 16:47:06,100.13,True,False,Eve
279,URNkg82qjX82,STANDARD,1,7.999,N17,CUSTOMBOX,2022-05-06 18:29:08,Packed On Time,2022-06-05 16:45:29,103.65,False,False,Eve
280,URJ4DzGjw82,MITEM,2,2.24,N7,,2022-05-06 19:21:57,Packed On Time,2022-06-05 18:36:02,45.92,False,True,Eve
281,URVJKgp1482,STANDARD,1,4.28,N7,N7,2022-05-06 18:43:07,Packed On Time,2022-06-05 16:46:19,116.8,True,False,Eve
282,UR18sYDjH82,STANDARD,1,3.1,SIOC,SIOC,2022-05-06 18:35:20,Packed On Time,2022-06-05 16:43:08,112.2,True,False,Eve
283,UR3w3Qdjd82,STANDARD,1,3.1,SIOC,SIOC,2022-05-06 18:35:30,Packed On Time,2022-06-05 16:43:18,112.2,True,False,Eve
284,UR672SJjt82,STANDARD,1,4.1,N5,K20,2022-05-04 17:24:23,Packed On Time,2022-04-05 16:12:44,71.65,False,False,Eve
285,URXwWF7jm82,STANDARD,1,3.48,SIOC,SIOC,2022-05-03 06:30:51,Packed On Time,2022-02-05 20:15:08,615.72,True,False,Early Morning
286,URgGPbSj482,STANDARD,1,1.52,K20,K20,2022-05-12 17:12:17,Packed On Time,2022-12-05 14:21:13,171.07,True,False,Eve
287,URCSTfK1882,STANDARD,1,1.52,K20,K20,2022-05-12 17:10:54,Packed On Time,2022-12-05 14:21:24,169.5,True,False,Eve
288,URGc6fw1q82,STANDARD,1,1.52,K20,K20,2022-05-12 17:13:50,Packed On Time,2022-12-05 14:21:36,172.23,True,False,Eve
289,URGhQZM1f82,STANDARD,1,1.52,K20,K20,2022-05-12 17:14:52,Packed On Time,2022-12-05 14:22:07,172.75,True,False,Eve
290,URJTB551K82,STANDARD,1,1.52,K20,K20,2022-05-12 19:37:42,Packed On Time,2022-12-05 14:14:20,323.37,True,False,Eve
291,URXLY67jJ82,STANDARD,1,4.97,SIOC,SIOC,2022-05-05 17:12:38,Packed On Time,2022-05-05 16:12:59,59.65,True,False,Eve
292,UR6bXzdjd82,STANDARD,1,1.52,K20,K20,2022-05-12 19:34:45,Packed On Time,2022-12-05 14:14:28,320.28,True,False,Eve
293,UR3Q5PKjk82,STANDARD,1,7.999,N17,SIOC,2022-05-12 19:50:49,Packed On Time,2022-12-05 14:15:26,335.38,False,False,Eve
294,URC6sWPjt82,STANDARD,1,1.52,K20,K20,2022-05-12 19:39:56,Packed On Time,2022-12-05 14:14:37,325.32,True,False,Eve
295,UR3KRdJjQ82,STANDARD,1,1.52,K20,K20,2022-05-12 19:42:11,Packed On Time,2022-12-05 14:14:54,327.28,True,False,Eve
296,URXG8FxjS82,STANDARD,1,1.4,K20,K20,2022-05-12 20:40:16,Packed On Time,2022-12-05 19:07:40,92.6,True,False,Eve
297,UR6ltwWjc82,STANDARD,1,1.4,K20,K20,2022-05-12 20:41:28,Packed On Time,2022-12-05 19:07:54,93.57,True,False,Eve
298,URVdslnjX82,STANDARD,1,4.72,NOBOX,CUSTOMBOX,2022-05-02 13:08:06,Packed On Time,2022-02-05 11:56:10,71.93,False,False,Noon
299,UR3l3SFj482,STANDARD,1,4.6,N16,N16,2022-05-13 08:07:06,Packed On Time,2022-12-05 18:59:39,787.45,True,False,Early Morning
300,URGG8WLjJ82,STANDARD,1,19.269,NOBOX,CUSTOMBOX,2022-05-03 06:22:13,Packed On Time,2022-02-05 20:23:52,598.35,False,False,Early Morning
301,URNhbqGjR82,STANDARD,1,1.28,N31,CUSTOMBOX,2022-05-06 18:56:05,Packed On Time,2022-06-05 17:18:26,97.65,False,False,Eve
302,URGQnN0m282,STANDARD,1,1.28,N31,CUSTOMBOX,2022-05-12 15:56:15,Packed On Time,2022-12-05 15:08:41,47.57,False,False,Noon
303,URG6VYYmt82,STANDARD,1,1.28,N31,CUSTOMBOX,2022-05-06 19:15:13,Packed On Time,2022-06-05 17:18:42,116.52,False,False,Eve
304,URNlNqVjm82,STANDARD,1,1.28,N31,CUSTOMBOX,2022-05-06 19:21:36,Packed On Time,2022-06-05 17:18:56,122.67,False,False,Eve
305,UR1HqjzjY82,STANDARD,1,1.28,N31,N27,2022-05-06 18:59:22,Packed On Time,2022-06-05 17:19:09,100.22,False,False,Eve
306,UR3dFbxm382,STANDARD,1,1.28,N31,CUSTOMBOX,2022-05-12 15:54:12,Packed On Time,2022-12-05 15:08:56,45.27,False,False,Noon
307,UR366Y6mt82,STANDARD,1,1.28,N31,CUSTOMBOX,2022-05-06 19:17:48,Packed On Time,2022-06-05 17:19:46,118.03,False,False,Eve
308,UR1KNXpjD82,STANDARD,1,1.28,N31,CUSTOMBOX,2022-05-12 16:00:05,Packed On Time,2022-12-05 15:09:04,51.02,False,False,Noon
309,UR1J44Wjp82,STANDARD,1,0.9,N1,CUSTOMBOX,2022-05-06 18:34:59,Packed On Time,2022-06-05 16:31:16,123.72,False,False,Eve
310,URnp3bHm882,STANDARD,1,1.28,N31,CUSTOMBOX,2022-05-12 16:08:55,Packed On Time,2022-12-05 15:09:14,59.68,False,False,Noon
311,URwpPb8mt82,STANDARD,1,1.28,N31,CUSTOMBOX,2022-05-06 19:32:17,Packed On Time,2022-06-05 17:20:02,132.25,False,False,Eve
312,URCrt4ymQ82,STANDARD,1,1.28,N31,CUSTOMBOX,2022-05-12 16:01:50,Packed On Time,2022-12-05 15:09:23,52.45,False,False,Noon
313,URGdHwbm282,STANDARD,1,1.28,N31,CUSTOMBOX,2022-05-06 19:25:44,Packed On Time,2022-06-05 17:20:21,125.38,False,False,Eve
314,URNHpqDjZ82,STANDARD,1,1.28,N31,CUSTOMBOX,2022-05-12 16:06:40,Packed On Time,2022-12-05 15:09:32,57.13,False,False,Noon
315,URn48bdmS82,STANDARD,1,1.28,N31,CUSTOMBOX,2022-05-06 19:52:49,Packed On Time,2022-06-05 17:20:36,152.22,False,False,Eve
316,URNk4HHmg82,STANDARD,1,1.28,N31,CUSTOMBOX,2022-05-06 19:56:28,Packed On Time,2022-06-05 17:21:18,155.17,False,False,Eve
317,URNBj4Rmz82,STANDARD,1,1.28,N31,CUSTOMBOX,2022-05-06 19:36:24,Packed On Time,2022-06-05 17:21:36,134.8,False,False,Eve
318,URX82L4TmN82,STANDARD,1,1.28,N31,CUSTOMBOX,2022-05-12 16:10:29,Packed On Time,2022-12-05 15:09:42,60.78,False,False,Noon
319,UR1774Nms82,STANDARD,1,1.28,N31,N31,2022-05-06 19:49:00,Packed On Time,2022-06-05 17:09:11,159.82,True,False,Eve
320,UR3frHSm282,STANDARD,1,1.28,N31,CUSTOMBOX,2022-05-06 19:54:45,Packed On Time,2022-06-05 17:21:50,152.92,False,False,Eve
321,URnJmHQmn82,STANDARD,1,1.28,N31,CUSTOMBOX,2022-05-06 19:58:24,Packed On Time,2022-06-05 17:22:01,156.38,False,False,Eve
322,URCfb4NmF82,STANDARD,1,1.28,N31,N31,2022-05-06 18:38:16,Packed On Time,2022-06-05 16:55:33,102.72,True,False,Eve
323,UR3bvbRm182,STANDARD,1,1.4,K20,K20,2022-05-12 20:50:47,Packed On Time,2022-12-05 19:08:09,102.63,True,False,Eve
324,UR1QbRKm882,STANDARD,1,1.28,N31,N28,2022-05-12 16:00:57,Packed On Time,2022-12-05 14:20:17,100.67,False,False,Noon
325,URXRv82jmn82,STANDARD,1,1.28,N31,N28,2022-05-12 16:03:33,Packed On Time,2022-12-05 14:22:00,101.55,False,False,Noon
326,URX7582kmv82,STANDARD,1,4.7,N5,N5,2022-05-02 14:38:08,Packed On Time,2022-02-05 14:30:32,7.6,True,False,Noon
327,URc2n7Hm382,STANDARD,1,1.28,N31,CUSTOMBOX,2022-05-06 20:10:29,Packed On Time,2022-06-05 17:22:40,167.82,False,False,Eve
328,URgzHvGm282,STANDARD,1,1.28,N31,N31,2022-05-06 19:16:25,Packed On Time,2022-06-05 17:11:04,125.35,True,False,Eve
329,UR1fT82Cmx82,STANDARD,1,1.28,N31,N31,2022-05-06 19:25:03,Packed On Time,2022-06-05 17:11:18,133.75,True,False,Eve
330,UR10Jv1mn82,STANDARD,1,1.28,N31,N14,2022-05-06 19:19:52,Packed On Time,2022-06-05 17:12:29,127.38,False,False,Eve
331,UR6RlNhmj82,STANDARD,1,1.28,N31,N28,2022-05-12 16:07:32,Packed On Time,2022-12-05 14:22:20,105.2,False,False,Noon
332,URwbPY2m482,STANDARD,1,1.28,N31,N31,2022-05-06 19:34:51,Packed On Time,2022-06-05 17:12:36,142.25,True,False,Eve
333,URwXF82qm682,STANDARD,1,1.28,N31,N31,2022-05-06 19:28:50,Packed On Time,2022-06-05 17:12:41,136.15,True,False,Eve
334,URVpJr6m8282,STANDARD,1,1.28,N31,N31,2022-05-06 19:32:38,Packed On Time,2022-06-05 17:12:47,139.85,True,False,Eve
335,UR3z8823mN82,STANDARD,1,1.28,N31,N28,2022-05-12 16:11:21,Packed On Time,2022-12-05 14:22:35,108.77,False,False,Noon
336,URct3f3jS82,STANDARD,1,2.46,N30,N31,2022-05-13 11:05:48,Packed On Time,2022-05-13 09:56:25,69.38,False,False,Morning
337,URJXpjWjq82,STANDARD,1,1.28,N31,N31,2022-05-06 19:37:26,Packed On Time,2022-06-05 17:13:48,143.63,True,False,Eve
338,URCgKbwmT82,STANDARD,1,1.28,N31,N31,2022-05-12 20:55:45,Packed On Time,2022-12-05 14:37:05,378.67,True,False,Eve
339,UR1WB4xmC82,STANDARD,1,1.28,N31,N31,2022-05-12 20:56:16,Packed On Time,2022-12-05 14:38:26,377.83,True,False,Eve
340,URXmnnjjZ82,MITEM,2,10.44,N16,,2022-05-05 17:07:37,Packed On Time,2022-05-05 16:39:40,27.95,False,True,Eve
341,URNHlwLmq82,STANDARD,1,1.28,N31,N31,2022-05-12 20:56:36,Packed On Time,2022-12-05 14:38:53,377.72,True,False,Eve
342,UR3QRLSj482,STANDARD,1,7.699,N30,CUSTOMBOX,2022-05-03 09:05:48,Packed On Time,2022-02-05 20:38:18,747.5,False,False,Morning
343,URg82Q0DjH82,STANDARD,1,5.1,N31,N31,2022-05-02 16:15:32,Packed On Time,2022-02-05 16:05:16,10.27,True,False,Noon
344,URVKjxPjb82,STANDARD,1,2.3,N31,N31,2022-05-12 17:16:24,Packed On Time,2022-12-05 14:49:15,147.15,True,False,Eve
345,URCHJ82qmc82,STANDARD,1,1.28,N31,N31,2022-05-12 20:56:47,Packed On Time,2022-12-05 14:39:16,377.52,True,False,Eve
346,URn5n74mB82,STANDARD,1,1.28,N31,N31,2022-05-04 16:49:15,Packed On Time,2022-04-05 15:55:27,53.8,True,False,Noon
347,UR6pBrkmk82,STANDARD,1,1.28,N31,N31,2022-05-04 16:51:39,Packed On Time,2022-04-05 15:56:29,55.17,True,False,Noon
348,URNHtw2m382,STANDARD,1,9.419,N19,N19,2022-05-03 06:32:56,Packed On Time,2022-02-05 20:45:22,587.57,True,False,Early Morning
349,URVwcdHjv82,STANDARD,1,2.9,SIOC,SIOC,2022-05-03 08:58:23,Packed On Time,2022-03-05 08:26:00,32.38,True,False,Early Morning
350,URcY8hCj8282,STANDARD,1,1.28,N31,N31,2022-05-12 20:57:08,Packed On Time,2022-12-05 14:39:52,377.27,True,False,Eve
351,URCXbGGm182,MITEM,3,14.998,K20,,2022-05-09 10:02:03,Packed late Slam,2022-04-30 16:14:42,1067.35,False,True,Morning
352,URC1XLpmN82,STANDARD,1,2.42,K20,K20,2022-05-02 16:25:17,Packed On Time,2022-02-05 16:03:30,21.78,True,False,Noon
353,URclrhWjH82,STANDARD,1,3.501,NOBOX,CUSTOMBOX,2022-05-12 20:37:41,Packed On Time,2022-12-05 19:09:19,88.37,False,False,Eve
354,URVtKk1mS82,STANDARD,1,1.28,N31,N31,2022-05-12 20:57:28,Packed On Time,2022-12-05 14:42:38,374.83,True,False,Eve
355,URgbH4Ym382,STANDARD,1,1.28,N31,N31,2022-05-12 20:57:59,Packed On Time,2022-12-05 14:43:12,374.78,True,False,Eve
356,URGYPNqmy82,STANDARD,1,1.28,N31,N31,2022-05-12 20:58:30,Packed On Time,2022-12-05 14:43:30,375.0,True,False,Eve
